Menciona una indicación para realizar cirugía abierta en litiasis renal.,Pacientes con alteraciones morfológicas funcionales y falla en tratamientos previos.
¿Qué fármaco se utiliza para facilitar la expulsión de litos de $5$-$10$ mm?,Tamsulosina $0.4$ mg al día (bloqueador alfa).
¿Cuál es el mecanismo de acción de la tamsulosina en la litiasis renal?,Inhibe el tono basal uretral.
Concepto: Sales de oxalato cálcico.,Etiología: Hipercalciuria. Radiología: Radiopacos. Manejo: Tiazidas y citrato.
¿Qué medicamento se indica específicamente para la hiperoxaluria primaria?,Piridoxina.
¿Cuál es el pH urinario asociado a los litos de fosfato de calcio?,pH alcalino.
¿Qué gérmenes productores de ureasa se asocian a la formación de litos de estruvita?,Proteus o Klebsiella.
¿Cuál es el sexo en el que predominan los litos de estruvita?,En mujeres.
¿Cuál es la morfología microscópica característica de los cristales de estruvita?,Formas prismáticas polimórficas conocidas como 'cristales en ataúd'.
¿Qué inhibidores de la ureasa se pueden utilizar en el tratamiento de litos de estruvita?,Ácido propiónico y ácido acetohidroxámico.
¿Cuál es el manejo para modificar el pH urinario en pacientes con litos de estruvita?,Acidificar la orina con cloruro de amonio.
¿Cuál es la apariencia radiológica característica de los litos de ácido úrico?,Radiotransparentes (radiolúcidos).
¿Qué condición metabólica se asocia al $50\%$ de los casos de litiasis por ácido úrico?,La gota.
¿Cómo se debe modificar el pH urinario para tratar los litos de ácido úrico?,Alcalinizando la orina.
¿En qué caso se añade alopurinol al tratamiento de litos de ácido úrico?,Cuando el paciente presenta hiperuricemia.
¿Cuál es la morfología microscópica de los cristales de cistina?,Cristales hexagonales en prismas o láminas.
¿Qué prueba diagnóstica resulta positiva en la litiasis por cistina?,Test de Brand positivo.
¿A qué nivel se debe elevar el pH urinario para tratar la cistinuria?,A más de $7.5$.
¿Qué fármaco se utiliza en la cistinuria si no hay respuesta a la ingesta hídrica y alcalinización?,D-penicilamina.
¿Cuál es el pH urinario asociado a los litos de ácido úrico y cistina?,pH ácido.
